UnixTime,Exchange
1549915001,3203.22
1549914998,3203.42
1549914996,3203.51
1549914976,3203.53
1549914973,3203.16
1549914972,3203.53
1549914970,3200.0
1549914947,3202.07
1549914946,3202.06
1549914945,3203.9
1549914945,3202.35
1549914945,3202.1
1549914945,3202.08
1549914945,3202.06
1549914941,3202.08
1549914926,3202.15
1549914909,3202.32
1549914903,3200.55
1549914895,3200.55
1549914881,3200.75
1549914867,3200.75
1549914853,3201.15
1549914835,3201.82
1549914820,3202.65
1549914806,3202.78
1549914803,3202.84
1549914800,3200.0
1549914791,3202.84
1549914790,3202.84
1549914776,3202.84
1549914764,3200.0
1549914762,3202.86
1549914746,3202.86
1549914735,3202.93
1549914715,3202.49
1549914702,3202.93
1549914697,3197.67
1549914696,3197.67
1549914686,3197.67
1549914678,3197.67
1549914669,3197.67
1549914666,3197.67
1549914645,3197.67
1549914639,3197.67
1549914623,3197.67
1549914613,3197.67
1549914586,3197.67
1549914579,3197.67
1549914556,3197.67
1549914553,3197.67
1549914552,3197.67
1549914526,3197.67
1549914520,3197.67
1549914502,3197.67
1549914495,3197.66
1549914493,3197.67
1549914493,3197.67
1549914466,3198.09
1549914461,3197.62
1549914445,3197.63
1549914430,3197.63
1549914429,3197.63
1549914415,3197.66
1549914401,3197.84
1549914395,3197.91
1549914381,3197.91
1549914370,3197.94
1549914350,3197.95
1549914347,3197.78
1549914345,3197.5
1549914331,3197.69
1549914325,3197.68
1549914314,3197.86
1549914309,3198.06
1549914307,3197.78
1549914305,3197.68
1549914293,3197.64
1549914285,3197.64
1549914280,3197.64
1549914263,3197.8
1549914259,3197.5
1549914253,3198.25
1549914234,3197.5
1549914226,3198.82
1549914221,3199.01
1549914201,3199.68
1549914196,3199.82
1549914180,3199.08
1549914175,3198.58
1549914170,3197.5
1549914161,3198.5
1549914155,3198.54
1549914145,3198.59
1549914135,3198.56
1549914133,3198.55
1549914130,3198.57
1549914126,3197.5
1549914116,3199.27
1549914106,3199.87
1549914102,3200.14
1549914101,3200.13
1549914100,3200.13
1549914083,3200.14
1549914082,3200.13
1549914075,3200.13
1549914053,3200.23
1549914052,3200.24
1549914051,3200.24
1549914031,3200.4
1549914014,3200.42
1549914002,3197.5
1549913998,3200.5
1549913995,3200.52
1549913981,3200.56
1549913979,3197.5
1549913971,3200.61
1549913961,3200.66
1549913954,3200.7
1549913952,3198.0
1549913949,3198.0
1549913945,3198.0
1549913945,3198.0
1549913925,3201.33
1549913920,3201.58
1549913919,3201.58
1549913910,3201.66
1549913906,3201.69
1549913899,3201.74
1549913889,3201.82
1549913876,3198.0
1549913872,3198.0
1549913856,3202.0
1549913849,3198.0
1549913833,3202.6
1549913828,3202.91
1549913828,3202.38
1549913826,3202.48
1549913824,3202.48
1549913820,3202.48
1549913816,3203.42
1549913773,3202.48
1549913765,3202.45
1549913721,3193.82
1549913721,3193.83
1549913721,3194.94
1549913721,3198.1
1549913721,3198.11
1549913719,3200.0
1549913712,3201.39
1549913702,3201.29
1549913691,3201.27
1549913681,3201.27
1549913653,3201.27
1549913617,3200.0
1549913561,3200.0
1549913560,3198.72
1549913558,3198.1
1549913503,3200.0
1549913388,3198.72
1549913383,3198.1
1549913354,3198.72
1549913314,3198.72
1549913300,3198.72
1549913232,3199.44
1549913216,3199.44
1549913215,3198.1
1549913204,3199.44
1549913173,3199.74
1549913172,3199.74
1549913171,3199.74
1549913135,3199.74
1549913115,3199.74
1549913100,3199.82
1549913098,3198.0
1549913052,3198.0
1549912992,3198.0
1549912960,3198.52
1549912917,3198.52
1549912917,3198.52
1549912814,3199.99
1549912806,3199.99
1549912794,3198.52
1549912787,3200.0
1549912775,3199.97
1549912754,3199.99
1549912693,3199.85
1549912600,3198.52
1549912558,3198.52
1549912555,3198.52
1549912536,3198.52
1549912532,3198.52
1549912449,3197.86
1549912447,3195.2
1549912393,3197.37
1549912391,3197.37
1549912372,3197.13
1549912364,3196.79
1549912357,3196.29
1549912352,3196.26
1549912350,3196.26
1549912349,3196.26
1549912343,3196.26
1549912333,3196.26
1549912333,3196.26
1549912329,3190.21
1549912325,3196.26
1549912320,3196.31
1549912315,3196.22
1549912304,3196.31
1549912303,3196.31
1549912302,3196.32
1549912301,3195.2
1549912290,3195.2
1549912281,3195.2
1549912262,3195.2
1549912242,3195.2
1549912235,3195.2
1549912232,3195.2
1549912222,3197.63
1549912204,3196.72
1549912202,3196.68
1549912198,3196.64
1549912192,3196.7
1549912172,3196.7
1549912152,3196.7
1549912132,3197.22
1549912122,3196.64
1549912122,3196.64
1549912112,3196.62
1549912084,3196.93
1549912061,3196.95
1549912044,3190.16
1549912042,3196.66
1549912041,3197.08
1549912035,3195.95
1549912022,3196.66
1549912001,3195.11
1549911982,3194.98
1549911981,3194.98
1549911956,3195.2
1549911952,3195.2
1549911932,3195.2
1549911932,3195.2
1549911913,3195.2
1549911913,3195.2
1549911903,3195.2
1549911891,3195.2
1549911875,3195.21
1549911873,3195.21
1549911853,3195.11
1549911792,3195.11
1549911792,3195.11
1549911775,3190.03
1549911752,3195.11
1549911704,3194.7
1549911702,3195.32
1549911696,3194.7
1549911693,3195.33
1549911689,3195.33
1549911673,3195.33
1549911661,3195.33
1549911610,3195.52
1549911564,3190.32
1549911554,3195.82
1549911554,3195.82
1549911553,3195.82
1549911533,3190.32
1549911525,3195.65
1549911493,3190.03
1549911493,3190.09
1549911493,3190.52
1549911492,3190.59
1549911491,3190.59
1549911434,3194.7
1549911427,3194.7
1549911413,3194.7
1549911375,3194.44
1549911374,3194.44
1549911337,3190.01
1549911336,3190.03
1549911336,3190.03
1549911335,3190.03
1549911313,3195.54
1549911302,3195.54
1549911244,3196.13
1549911226,3190.03
1549911215,3190.65
1549911189,3194.46
1549911176,3194.46
1549911155,3194.46
1549911141,3194.46
1549911135,3194.46
1549911135,3194.46
1549911134,3194.46
1549911132,3194.46
1549911129,3194.46
1549911127,3194.46
1549911112,3194.41
1549911073,3194.16
1549911003,3191.3
1549910997,3194.76
1549910989,3190.99
1549910940,3190.97
1549910938,3192.0
1549910937,3192.11
1549910933,3194.96
1549910922,3194.96
1549910915,3195.15
1549910910,3195.45
1549910909,3195.55
1549910893,3195.96
1549910892,3196.15
1549910881,3192.11
1549910838,3196.56
1549910774,3197.73
1549910761,3197.73
1549910754,3197.73
1549910741,3197.73
1549910738,3197.73
1549910736,3197.73
1549910734,3192.65
1549910731,3192.65
1549910721,3197.73
1549910714,3197.73
1549910701,3197.54
1549910695,3192.11
1549910695,3197.54
1549910694,3197.54
1549910691,3197.54
1549910674,3197.54
1549910670,3197.54
1549910649,3197.54
1549910638,3197.54
1549910626,3197.73
1549910624,3194.4
1549910621,3194.4
1549910620,3194.4
1549910619,3192.61
1549910604,3192.61
1549910604,3192.61
1549910591,3197.89
1549910585,3197.8
1549910563,3197.8
1549910558,3197.89
1549910550,3198.5
1549910543,3198.51
1549910540,3198.51
1549910533,3198.49
1549910533,3198.51
1549910519,3198.55
1549910513,3198.45
1549910508,3198.35
1549910493,3198.27
1549910489,3198.22
1549910474,3198.94
1549910471,3198.94
1549910458,3198.98
1549910455,3199.06
1549910454,3199.06
1549910440,3199.08
1549910438,3197.0
1549910434,3199.12
1549910432,3198.0
1549910420,3199.19
1549910414,3199.17
1549910414,3199.17
1549910408,3199.19
1549910404,3199.21
1549910403,3198.65
1549910402,3198.65
1549910394,3198.61
1549910391,3198.49
1549910384,3197.0
1549910383,3197.0
1549910370,3197.0
1549910363,3197.0
1549910358,3198.55
1549910351,3196.13
1549910350,3196.13
1549910345,3191.72
1549910345,3191.74
1549910344,3198.0
1549910340,3198.0
1549910339,3198.0
1549910336,3192.88
1549910336,3198.0
1549910334,3192.87
1549910329,3197.99
1549910324,3197.99
1549910320,3197.99
1549910312,3198.0
1549910310,3194.99
1549910297,3198.7
1549910293,3195.0
1549910291,3195.0
1549910279,3195.3
1549910278,3195.3
1549910277,3195.3
1549910259,3195.92
1549910258,3195.92
1549910247,3195.29
1549910234,3195.4
1549910233,3195.4
1549910230,3195.4
1549910230,3195.4
1549910228,3195.4
1549910217,3196.13
1549910216,3196.13
1549910200,3194.9
1549910199,3194.9
1549910190,3196.13
1549910177,3194.9
1549910162,3195.0
1549910153,3196.23
1549910151,3192.9
1549910150,3192.9
1549910128,3193.98
1549910124,3190.01
1549910111,3193.99
1549910110,3193.99
1549910099,3194.4
1549910098,3194.4
1549910096,3194.4
1549910094,3194.4
1549910092,3194.4
1549910091,3194.4
1549910089,3194.4
1549910088,3194.4
1549910087,3194.4
1549910087,3194.4
1549910087,3194.4
1549910085,3194.4
1549910068,3194.4
1549910067,3194.4
1549910066,3194.4
1549910056,3194.4
1549910053,3194.4
1549910050,3194.4
1549910049,3194.4
1549910041,3194.4
1549910019,3194.4
1549910010,3194.4
1549910000,3194.4
1549909992,3194.4
1549909991,3194.4
1549909980,3194.4
1549909976,3194.4
1549909960,3194.4
1549909933,3194.9
1549909932,3194.91
1549909912,3194.99
1549909900,3194.99
1549909868,3193.2
1549909868,3193.2
1549909841,3194.99
1549909827,3190.01
1549909826,3190.01
1549909812,3195.39
1549909805,3195.39
1549909793,3190.01
1549909789,3195.57
1549909768,3195.57
1549909749,3196.09
1549909729,3197.02
1549909722,3197.32
1549909722,3197.32
1549909718,3190.0
1549909716,3190.39
1549909707,3195.13
1549909681,3195.14
1549909680,3195.14
1549909657,3195.3
1549909633,3195.46
1549909632,3195.46
1549909631,3195.47
1549909629,3195.47
1549909617,3195.56
1549909608,3195.59
1549909600,3190.39
1549909600,3195.79
1549909590,3195.79
1549909588,3195.79
1549909576,3195.8
1549909575,3190.37
1549909575,3190.37
1549909574,3190.37
1549909574,3190.37
1549909572,3195.8
1549909559,3195.8
1549909559,3195.8
1549909547,3195.8
1549909546,3195.8
1549909539,3195.8
1549909529,3195.8
1549909520,3195.8
1549909517,3195.8
1549909512,3195.8
1549909511,3195.9
1549909511,3195.89
1549909510,3195.89
1549909500,3195.9
1549909499,3195.9
1549909487,3196.0
1549909478,3196.5
1549909468,3196.5
1549909454,3196.5
1549909452,3196.5
1549909437,3196.6
1549909429,3196.6
1549909418,3196.58
1549909417,3196.58
1549909415,3196.39
1549909400,3196.39
1549909395,3196.39
1549909391,3196.39
1549909391,3196.39
1549909388,3196.39
1549909388,3196.39
1549909369,3196.89
1549909364,3196.89
1549909359,3196.97
1549909359,3196.97
1549909359,3196.97
1549909357,3197.04
1549909337,3197.47
1549909337,3197.47
1549909331,3197.57
1549909330,3197.61
1549909319,3190.41
1549909317,3197.91
1549909316,3190.63
1549909314,3194.47
1549909303,3199.98
1549909299,3197.42
1549909298,3197.42
1549909289,3196.7
1549909287,3193.94
1549909274,3195.47
1549909270,3195.5
1549909270,3195.5
1549909270,3195.5
1549909269,3195.1
1549909268,3192.75
1549909257,3195.11
1549909244,3195.99
1549909240,3196.1
1549909238,3195.36
1549909227,3194.63
1549909218,3194.63
1549909213,3194.63
1549909213,3194.63
1549909207,3190.01
1549909200,3194.64
1549909187,3194.47
1549909184,3194.47
1549909177,3193.61
1549909172,3193.7
1549909158,3193.89
1549909156,3187.21
1549909153,3193.91
1549909153,3193.91
1549909148,3193.91
1549909141,3194.11
1549909141,3194.11
1549909134,3192.26
1549909093,3192.47
1549909092,3192.47
1549909090,3192.47
1549909024,3192.59
1549908970,3193.1
1549908963,3187.15
1549908963,3187.84
1549908963,3188.34
1549908962,3190.35
1549908918,3193.62
1549908915,3193.82
1549908913,3193.83
1549908903,3194.12
1549908896,3194.33
1549908896,3193.95
1549908895,3193.95
1549908853,3194.52
1549908853,3194.52
1549908853,3194.52
1549908852,3196.49
1549908851,3194.49
1549908843,3194.35
1549908764,3193.95
1549908741,3193.95
1549908731,3193.94
1549908729,3193.94
1549908717,3193.94
1549908648,3193.94
1549908614,3193.94
1549908614,3193.94
1549908613,3193.94
1549908612,3193.94
1549908611,3193.94
1549908609,3187.84
1549908603,3193.7
1549908602,3193.7
1549908535,3192.45
1549908533,3192.47
1549908497,3187.2
1549908497,3187.67
1549908497,3190.2
1549908496,3192.41
1549908493,3192.85
1549908492,3192.85
1549908492,3192.85
1549908491,3192.85
1549908490,3192.85
1549908454,3192.65
1549908449,3192.65
1549908432,3192.95
1549908431,3192.97
1549908430,3192.97
1549908412,3192.97
1549908401,3192.9
1549908369,3192.77
1549908320,3192.4
1549908313,3192.4
1549908312,3192.4
1549908311,3192.4
1549908298,3192.43
1549908296,3192.41
1549908296,3192.18
1549908288,3187.07
1549908288,3187.07
1549908167,3186.26
1549908167,3190.14
1549908166,3190.16
1549908133,3195.45
1549908132,3195.45
1549908132,3195.45
1549908094,3195.36
1549908093,3192.66
1549908092,3190.85
1549908091,3190.85
1549908091,3190.85
1549908076,3197.29
1549908076,3197.31
1549908075,3197.29
1549908075,3197.31
1549908072,3197.5
1549908006,3190.35
1549907996,3196.59
1549907991,3196.68
1549907912,3190.13
1549907911,3193.0
1549907879,3196.26
1549907835,3196.17
1549907834,3196.17
1549907816,3193.0
1549907778,3197.93
1549907770,3198.39
1549907746,3199.73
1549907744,3195.21
1549907704,3198.32
1549907704,3197.26
1549907703,3197.24
1549907702,3197.24
1549907652,3195.93
1549907650,3195.3
1549907607,3198.24
1549907597,3198.32
1549907597,3198.32
1549907597,3198.3
1549907595,3196.01
1549907590,3196.01
1549907583,3195.67
1549907579,3195.67
1549907555,3195.3
1549907553,3195.3
1549907553,3195.3
1549907551,3195.3
1549907547,3195.3
1549907546,3195.3
1549907526,3195.15
1549907517,3195.24
1549907501,3193.0
1549907501,3194.65
1549907494,3195.11
1549907489,3195.14
1549907488,3195.19
1549907487,3195.19
1549907477,3195.34
1549907472,3193.0
1549907472,3193.67
1549907472,3193.67
1549907464,3195.34
1549907459,3195.34
1549907458,3195.34
1549907447,3194.67
1549907433,3194.65
1549907428,3194.65
1549907427,3194.65
1549907413,3194.65
1549907413,3194.65
1549907405,3194.65
1549907397,3194.65
1549907389,3194.73
1549907382,3192.61
1549907376,3192.61
1549907375,3192.61
1549907372,3192.61
1549907367,3192.61
1549907359,3192.61
1549907359,3192.61
1549907353,3194.44
1549907347,3194.39
1549907346,3194.39
1549907344,3193.05
1549907337,3193.05
1549907329,3193.05
1549907316,3193.92
1549907313,3193.92
1549907307,3193.92
1549907305,3193.92
1549907296,3193.92
1549907285,3194.02
1549907277,3193.67
1549907277,3193.67
1549907270,3193.59
1549907266,3193.6
1549907264,3192.89
1549907259,3193.71
1549907253,3193.72
1549907250,3193.83
1549907249,3193.83
1549907248,3193.83
1549907247,3193.83
1549907244,3193.83
1549907242,3192.68
1549907234,3192.68
1549907229,3192.68
1549907225,3192.68
1549907224,3192.68
1549907217,3192.68
1549907217,3192.68
1549907216,3192.68
1549907215,3192.87
1549907215,3192.89
1549907201,3192.89
1549907199,3194.07
1549907195,3194.14
1549907189,3194.02
1549907189,3193.24
1549907187,3192.89
1549907186,3192.89
1549907181,3192.87
1549907173,3192.89
1549907165,3192.89
1549907159,3192.89
1549907157,3192.89
1549907154,3192.89
1549907146,3192.89
1549907133,3192.89
1549907130,3192.89
1549907128,3192.83
1549907116,3192.69
1549907113,3192.69
1549907106,3192.69
1549907105,3192.69
1549907064,3192.87
1549907059,3192.92
1549907055,3193.01
1549907053,3192.68
1549907053,3192.68
1549907046,3192.68
1549907036,3193.01
1549907035,3193.0
1549907028,3192.91
1549907004,3191.94
1549907002,3191.89
1549906999,3191.89
1549906997,3191.87
1549906993,3191.94
1549906982,3186.1
1549906980,3191.81
1549906973,3192.68
1549906968,3192.68
1549906942,3192.27
1549906942,3192.27
1549906937,3191.82
1549906933,3191.82
1549906933,3191.82
1549906932,3191.82
1549906918,3191.82
1549906914,3191.92
1549906907,3191.93
1549906883,3192.07
1549906877,3192.0
1549906854,3191.95
1549906849,3191.9
1549906823,3191.75
1549906817,3191.71
1549906793,3191.86
1549906788,3191.89
1549906763,3191.79
1549906757,3191.86
1549906750,3191.88
1549906734,3191.81
1549906727,3191.85
1549906703,3191.96
1549906698,3191.96
1549906692,3192.02
1549906674,3192.61
1549906668,3192.81
1549906661,3186.13
1549906659,3192.77
1549906643,3192.78
1549906641,3192.77
1549906637,3192.78
1549906634,3192.78
1549906632,3192.78
1549906615,3192.84
1549906611,3192.77
1549906611,3192.8
1549906611,3192.77
1549906608,3192.77
1549906587,3192.8
1549906585,3192.79
1549906583,3192.85
1549906577,3192.86
1549906565,3192.15
1549906562,3191.86
1549906561,3191.86
1549906559,3192.33
1549906553,3191.86
1549906547,3191.93
1549906523,3192.42
1549906517,3190.87
1549906494,3191.29
1549906488,3191.35
1549906483,3191.47
1549906460,3191.77
1549906402,3192.91
1549906393,3193.09
1549906362,3193.54
1549906333,3192.22
1549906333,3192.22
1549906333,3192.22
1549906270,3193.24
1549906269,3193.29
1549906231,3193.29
1549906216,3193.59
1549906215,3193.65
1549906214,3192.21
1549906211,3185.72
1549906211,3186.1
1549906209,3187.57
1549906154,3192.87
1549906137,3192.92
1549906136,3192.92
1549906128,3192.93
1549906090,3191.83
1549906057,3192.07
1549906052,3188.01
1549906035,3192.52
1549906035,3192.52
1549906034,3192.53
1549906030,3192.6
1549906016,3192.82
1549905994,3188.01
1549905974,3193.64
1549905971,3193.67
1549905964,3191.7
1549905935,3191.5
1549905929,3191.56
1549905918,3184.66
1549905917,3184.67
1549905917,3186.0
1549905917,3186.16
1549905917,3186.43
1549905917,3187.66
1549905917,3188.23
1549905917,3190.0
1549905916,3190.01
1549905916,3190.01
1549905915,3190.01
1549905911,3193.99
1549905910,3194.04
1549905883,3193.64
1549905828,3193.05
1549905826,3193.04
1549905808,3190.0
1549905808,3190.14
1549905808,3190.24
1549905808,3190.93
1549905808,3193.39
1549905806,3193.46
1549905795,3195.56
1549905795,3195.56
1549905794,3195.56
1549905778,3195.0
1549905753,3195.89
1549905731,3196.82
1549905710,3197.36
1549905697,3195.67
1549905615,3199.66
1549905605,3193.41
1549905605,3199.8
1549905603,3199.83
1549905603,3199.81
1549905585,3195.67
1549905575,3195.46
1549905573,3194.45
1549905526,3193.46
1549905518,3193.17
1549905500,3192.87
1549905478,3192.74
1549905469,3192.75
1549905456,3190.14
1549905448,3193.92
1549905439,3194.34
1549905431,3194.49
1549905430,3194.7
1549905429,3194.75
1549905419,3194.03
1549905418,3194.03
1549905409,3194.41
1549905394,3192.7
1549905386,3192.9
1549905372,3193.14
1549905372,3193.06
1549905370,3193.14
1549905369,3193.08
1549905369,3193.1
1549905368,3190.58
1549905352,3193.2
1549905350,3193.2
1549905339,3193.06
1549905329,3193.27
1549905321,3193.37
1549905320,3191.0
1549905319,3191.0
1549905317,3185.07
1549905316,3190.21
1549905316,3190.21
1549905316,3190.21
1549905315,3190.21
1549905315,3185.07
1549905315,3190.21
1549905310,3190.21
1549905308,3190.07
1549905288,3190.14
1549905287,3188.83
1549905278,3188.95
1549905268,3188.9
1549905256,3189.25
1549905251,3189.4
1549905250,3189.4
1549905248,3189.38
1549905237,3189.52
1549905236,3189.52
1549905218,3189.88
1549905207,3190.21
1549905190,3190.43
1549905189,3190.43
1549905176,3189.3
1549905159,3189.3
1549905149,3189.46
1549905142,3189.46
1549905130,3189.57
1549905119,3189.89
1549905111,3190.08
1549905109,3189.43
1549905089,3189.43
1549905086,3184.4
1549905086,3184.4
1549905079,3189.43
1549905073,3189.43
1549905073,3189.43
1549905072,3189.43
1549905071,3189.43
1549905069,3189.43
1549905049,3189.43
1549905034,3189.43
1549905032,3187.01
1549905015,3184.4
1549905012,3187.01
1549905010,3187.01
1549904980,3189.26
1549904964,3189.11
1549904953,3188.83
1549904953,3188.83
1549904952,3188.83
1549904938,3184.4
1549904898,3189.87
1549904893,3189.87
1549904892,3189.87
1549904891,3189.87
1549904890,3189.87
1549904889,3189.73
1549904858,3184.34
1549904834,3189.47
1549904832,3189.47
1549904807,3189.34
1549904807,3188.88
1549904802,3188.88
1549904769,3188.88
1549904741,3187.01
1549904714,3189.42
1549904713,3189.42
1549904711,3189.42
1549904660,3187.01
1549904658,3189.0
1549904617,3189.0
1549904594,3189.72
1549904592,3189.72
1549904591,3189.72
1549904541,3188.96
1549904524,3188.96
1549904515,3183.8
1549904515,3185.0
1549904515,3185.11
1549904515,3185.12
1549904515,3187.0
1549904508,3189.07
1549904478,3189.42
1549904473,3189.52
1549904468,3189.73
1549904440,3191.0
1549904438,3191.0
1549904436,3191.0
1549904434,3191.64
1549904432,3191.64
1549904431,3192.0
1549904430,3192.0
1549904429,3194.71
1549904429,3192.0
1549904415,3192.0
1549904403,3194.94
1549904380,3191.64
1549904373,3194.95
1549904367,3191.64
1549904366,3191.54
1549904366,3191.54
1549904357,3185.11
1549904357,3185.11
1549904349,3191.62
1549904320,3185.0
1549904320,3185.02
1549904319,3187.0
1549904319,3187.01
1549904308,3191.64
1549904307,3191.64
1549904307,3190.41
1549904291,3190.27
1549904253,3190.27
1549904245,3187.0
1549904245,3188.41
1549904245,3188.63
1549904215,3190.27
1549904210,3190.27
1549904194,3190.07
1549904146,3190.07
1549904125,3190.27
1549904113,3190.27
1549904113,3188.41
1549904113,3188.41
1549904051,3190.26
1549904048,3190.05
1549904029,3187.0
1549904009,3187.0
1549903943,3188.41
1549903943,3188.41
1549903942,3188.41
1549903942,3188.26
1549903942,3188.24
1549903942,3187.89
1549903941,3187.88
1549903941,3187.87
1549903908,3187.0
1549903908,3187.0
1549903875,3189.0
1549903874,3189.0
1549903858,3189.0
1549903857,3188.68
1549903857,3188.66
1549903805,3188.68
1549903804,3188.66
1549903803,3188.66
1549903768,3187.01
1549903753,3187.01
1549903681,3187.0
1549903663,3187.0
1549903642,3188.68
1549903632,3188.68
1549903632,3188.68
1549903627,3187.0
1549903625,3187.0
1549903625,3187.0
1549903624,3187.0
1549903600,3190.38
1549903585,3187.0
1549903563,3190.35
1549903502,3190.39
1549903499,3190.39
1549903499,3190.39
1549903474,3187.0
1549903452,3187.0
1549903452,3187.01
1549903451,3190.0
1549903429,3190.58
1549903427,3190.58
1549903422,3190.0
1549903395,3190.69
1549903346,3188.68
1549903334,3188.68
1549903307,3187.0
1549903285,3187.0
1549903251,3187.0
1549903246,3189.36
1549903198,3190.44
1549903192,3190.48
1549903191,3190.47
1549903164,3190.49
1549903161,3190.02
1549903133,3189.85
1549903126,3189.88
1549903082,3185.61
1549903034,3190.41
1549903010,3190.95
1549903009,3190.95
1549903001,3185.59
1549902989,3189.91
1549902975,3189.61
1549902975,3189.26
1549902973,3188.73
1549902973,3188.73
1549902937,3182.23
1549902937,3182.23
1549902937,3182.25
1549902937,3182.25
1549902937,3182.77
1549902911,3182.25
1549902911,3182.28
1549902907,3183.36
1549902907,3183.36
1549902905,3180.01
1549902893,3180.0
1549902890,3180.0
1549902889,3180.0
1549902881,3180.0
1549902878,3180.0
1549902868,3184.99
1549902867,3180.0
1549902867,3182.0
1549902866,3182.46
1549902861,3182.46
1549902859,3182.46
1549902858,3182.46
1549902858,3182.56
1549902854,3190.0
1549902853,3190.0
1549902853,3190.0
1549902853,3190.0
1549902852,3190.01
1549902838,3191.0
1549902835,3191.0
1549902834,3191.01
1549902833,3191.0
1549902830,3191.0
1549902828,3191.0
1549902826,3191.0
1549902821,3192.5
1549902820,3192.5
1549902818,3192.5
1549902814,3192.5
1549902814,3192.5
1549902814,3192.5
1549902813,3192.5
1549902812,3192.5
1549902810,3192.5
1549902808,3192.5
1549902798,3192.5
1549902796,3192.51
1549902795,3192.5
1549902795,3192.51
1549902794,3192.51
1549902794,3192.5
1549902783,3192.5
1549902778,3192.5
1549902778,3192.51
1549902778,3192.51
1549902778,3192.51
1549902777,3192.51
1549902777,3192.51
1549902777,3192.51
1549902767,3192.5
1549902761,3192.5
1549902761,3192.51
1549902758,3192.5
1549902758,3192.51
1549902756,3192.5
1549902755,3192.5
1549902755,3192.5
1549902755,3192.51
1549902754,3192.5
1549902753,3192.5
1549902753,3192.5
1549902752,3192.5
1549902751,3192.5
1549902750,3192.5
1549902744,3192.5
1549902743,3192.5
1549902742,3192.5
1549902740,3192.5
1549902739,3192.5
1549902737,3192.5
1549902735,3192.5
1549902733,3192.51
1549902728,3192.5
1549902725,3192.5
1549902724,3192.5
1549902722,3192.5
1549902716,3192.5
1549902715,3192.51
1549902711,3192.5
1549902710,3192.5
1549902709,3192.5
1549902709,3192.5
1549902708,3192.5
1549902708,3192.5
1549902708,3192.5
1549902707,3192.5
1549902705,3192.5
1549902705,3192.5
1549902705,3192.5
1549902700,3192.5
1549902697,3192.51
1549902695,3192.5
1549902685,3192.51
1549902685,3192.51
1549902677,3192.5
1549902675,3192.5
1549902672,3192.5
1549902668,3193.63
1549902661,3191.0
1549902661,3191.0
1549902655,3193.78
1549902637,3193.87
1549902631,3191.0
1549902629,3191.0
1549902625,3191.0
1549902625,3194.48
1549902622,3191.0
1549902613,3194.5
1549902608,3194.54
1549902605,3194.56
1549902599,3194.56
1549902596,3194.57
1549902585,3194.59
1549902576,3194.63
1549902567,3194.63
1549902566,3191.0
1549902557,3191.0
1549902555,3194.66
1549902555,3194.67
1549902536,3193.95
1549902525,3193.97
1549902506,3194.09
1549902506,3194.09
1549902505,3194.09
1549902494,3191.0
1549902494,3194.24
1549902493,3191.0
1549902493,3191.0
1549902492,3191.0
1549902490,3191.0
1549902476,3191.0
1549902469,3190.0
1549902469,3190.01
1549902469,3190.01
1549902467,3191.0
1549902455,3191.0
1549902451,3191.0
1549902437,3191.0
1549902434,3191.0
1549902433,3191.0
1549902428,3191.0
1549902415,3191.0
1549902410,3191.0
1549902405,3190.0
1549902399,3191.0
1549902390,3191.0
1549902385,3191.0
1549902379,3191.0
1549902374,3190.0
1549902373,3191.0
1549902372,3191.0
1549902371,3191.0
1549902370,3191.0
1549902368,3191.0
1549902363,3191.0
1549902352,3190.0
1549902330,3191.0
1549902316,3191.0
1549902312,3191.0
1549902311,3190.27
1549902311,3190.27
1549902305,3190.0
1549902302,3190.27
1549902302,3190.27
1549902254,3191.0
1549902229,3191.0
1549902187,3191.0
1549902186,3191.0
1549902173,3196.03
1549902167,3191.0
1549902161,3196.03
1549902126,3196.42
1549902117,3196.53
1549902116,3190.27
1549902116,3196.53
1549902102,3196.59
1549902100,3196.81
1549902100,3196.81
1549902100,3196.71
1549902100,3196.67
1549902100,3196.66
1549902099,3195.59
1549902097,3190.05
1549902061,3190.01
1549902056,3190.01
1549902027,3195.44
1549901955,3196.2
1549901955,3196.22
1549901955,3196.22
1549901954,3195.0
1549901954,3195.0
1549901913,3196.0
1549901913,3195.93
1549901913,3195.91
1549901896,3195.91
1549901895,3195.91
1549901895,3195.91
1549901894,3195.91
1549901888,3195.93
1549901882,3195.93
1549901858,3195.93
1549901772,3195.93
1549901771,3195.93
1549901769,3195.93
1549901768,3195.93
1549901767,3195.93
1549901759,3195.93
1549901709,3195.91
1549901676,3195.93
1549901675,3195.93
1549901651,3195.91
1549901650,3195.91
1549901624,3195.91
1549901618,3190.61
1549901594,3195.93
1549901592,3194.68
1549901565,3194.68
1549901548,3194.68
1549901541,3194.68
1549901477,3195.21
1549901474,3195.21
1549901469,3195.21
1549901454,3190.41
1549901452,3194.68
1549901404,3196.66
1549901404,3196.6
1549901404,3194.69
1549901403,3194.68
1549901402,3194.68
1549901369,3195.21
1549901360,3195.21
1549901356,3195.21
1549901276,3191.7
1549901235,3196.59
1549901234,3196.59
1549901232,3196.59
1549901210,3193.0
1549901201,3193.0
1549901199,3193.0
1549901198,3192.0
1549901112,3196.6
1549901111,3196.67
1549901105,3190.68
1549901096,3196.6
1549901069,3193.61
1549901043,3190.44
1549901041,3191.86
1549901000,3191.87
1549900998,3193.38
1549900998,3193.38
1549900996,3195.21
1549900996,3195.21
1549900937,3196.31
1549900898,3196.96
1549900837,3198.33
1549900813,3198.91
